"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","0","","","","","","","","","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","1","","","","0.15968992248062","","0.00930232558139535","","0.364341085271318","","","","",""
"ComplexClass","45","","","","","","-0.0377149195784803","","-0.0875577740802367","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","27","","","","-0.00735954047747262","","","","0.331478489798361","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","103","","","","-0.117756441202239","","-0.000554274169035741","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
