"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","2580","","","0.0416609326363047","0.123832459955895","","","0.000478866192111938","0.0663932219103147","","0.00253875968992248","","0.00204134366925065","0.000193798449612403"
"Blob_0","2636","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","2531","0.0160473971130268","","","0.121975930469989","","","0.000488137011319162","0.0647929439352195","","0.00258790991702884","","0.00168576320295009","0.000197550375345713"
"ComplexClass_0","2510","0.015957741839794","","0.0414670906480483","","","","6.54983751629427e-05","0.0642617619596844","","0.00240371845949535","","0.00189243027888446","0.000199203187250996"
"LargeClass_0","2636","","","","","","","","","","","","",""
"LazyClass_0","2636","","","","","","","","","","","","",""
"LongMethod_0","2635","0.0157460956709946","","0.0412657329038581","0.121801168887872","","","","0.0658816257902024","","0.00248576850094877","","0.00199873497786211","0.000189753320683112"
"LongParameterList_0","2534","0.0154223550936687","","0.0405495451195482","0.118684449418741","","","0.000477174027693416","","","0.00248618784530387","","0.00197974217311234","0.000197316495659037"
"MessageChains_0","2636","","","","","","","","","","","","",""
"RefusedParentBequest_0","2631","0.0157700350030676","","0.0413284706201695","0.121948339042016","","","0.00046958372316564","0.0659532816256873","","","","0.000956543772963385","0"
"SpaghettiCode_0","2636","","","","","","","","","","","","",""
"SpeculativeGenerality_0","2632","0.0157640433484312","","0.0409328291039764","0.121902006086452","","","0.00046940530989696","0.0659282233879876","","0.00165273556231003","","","0"
"SwissArmyKnife_0","2635","0.0157460956709946","","0.0412657329038581","0.121990922208555","","","0.000468870882599165","0.0659290641203732","","0.00210626185958254","","0.00161922833649589",""
"AntiSingleton_1","56","","","0.0223214285714286","0.0349702380952381","","","0","0.0433673469387755","","0","","0","0"
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","105","0.00833333333333333","","","0.121190476190476","","","0","0.092687074829932","","0","","0.00952380952380952","0"
"ComplexClass_1","126","0.0114050005967299","","0.0369270529767045","","","","0.0085005861427763","0.0986195352252029","","0.0041005291005291","","0.0041005291005291","0"
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","0","","","","","","","","","","","","",""
"LongMethod_1","1","0","","0","0.5","","","","0.125","","0","","0","0"
"LongParameterList_1","102","0.0236344537815126","","0.0586535183208898","0.202938090122091","","","0.000257997936016512","","","0.00245098039215686","","0.00245098039215686","0"
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","5","0","","0","0.12","","","0","0.04","","","","0.55","0.1"
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","4","0","","0.25","0.15","","","0","0.05","","0.55","","","0.125"
"SwissArmyKnife_1","1","0","","0","0","","","0","0","","1","","1",""
