"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","56","","","0.0423380398671096","0.227048726467331","","","0.00310077519379845","0.079485049833887","","0.00465116279069767","","0.00348837209302326","0.000387596899224806"
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","105","0.00576094523151022","","","0.0570073940283344","","","0.00316080600553141","-0.0259261349739422","","0.00474120900829712","","-0.00638181783973961","0.000395100750691426"
"ComplexClass","126","-0.0201321697337634","","0.00490103079744514","","","","-0.0301429203819642","-0.206706507304117","","-0.0201511414658825","","-0.0213653323215076","0.000398406374501992"
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","0","","","","","","","","","","","","",""
"LongMethod","1","0.0432637571157495","","0.112713472485769","-0.85123339658444","","","","-0.681214421252372","","0.00455407969639469","","0.00341555977229602","0.000379506641366224"
"LongParameterList","102","-0.0364377795317022","","-0.0637100143924973","-0.349722209325719","","","-0.00702988377671511","","","-0.00545135181144281","","-0.00663525078539703","0.000394632991318074"
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","5","0.0433295324971494","","0.112884834663626","0.0757126567844926","","","0.00304066894716838","-0.00782972253895858","","","","-0.798631698973774","-0.2"
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","4","0.0324848024316109","","-0.162898936170213","0.00360942249240122","","","0.00227963525835866","-0.0865311550151976","","-0.747245440729483","","","-0.25"
"SwissArmyKnife","1","0.0432637571157495","","0.112713472485769","0.324857685009488","","","0.00303605313092979","0.170018975332068","","-0.998481973434535","","-0.998861480075901",""
