"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","270","","","0.0130952380952381","0.0161356441911997","","","","0.0889742150853262","","","","",""
"Blob_0","281","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","274","0.0212801796743403","","","0.014075269823445","","","","0.092237365230066","","","","",""
"ComplexClass_0","275","0.0221118881118881","","0.011038961038961","","","","","0.0837201384474112","","","","",""
"LargeClass_0","281","","","","","","","","","","","","",""
"LazyClass_0","281","","","","","","","","","","","","",""
"LongMethod_0","281","","","","","","","","","","","","",""
"LongParameterList_0","251","0.0183828787414445","","0.0160785429709733","0.00907906834201655","","","","","","","","",""
"MessageChains_0","281","","","","","","","","","","","","",""
"RefusedParentBequest_0","281","","","","","","","","","","","","",""
"SpaghettiCode_0","281","","","","","","","","","","","","",""
"SpeculativeGenerality_0","281","","","","","","","","","","","","",""
"SwissArmyKnife_0","281","","","","","","","","","","","","",""
"AntiSingleton_1","11","","","0.0909090909090909","0","","","","0.136363636363636","","","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","7","0.0357142857142857","","","0.0714285714285714","","","","0.0357142857142857","","","","",""
"ComplexClass_1","6","0","","0.25","","","","","0.416666666666667","","","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","0","","","","","","","","","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","30","0.0488888888888889","","0.0166666666666667","0.0692592592592593","","","","","","","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","0","","","","","","","","","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
