"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","56","","","0.322786341888779","0.000463755390341619","","","0.677169990987023","0.119338581627514","","0.609586508195821","","0.658651116640067","0.884950293079977"
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","105","0.776381290003397","","","0.233226462724464","","","0.564497965171531","0.490834889742791","","0.479888131880679","","0.2723536435166","0.840119771836277"
"ComplexClass","126","0.278651561524408","","0.86559304033214","","","","1.96602982231739e-09","2.05699400414637e-09","","0.00104654228755109","","6.0573130075658e-05","0.824100903738483"
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","0","","","","","","","","","","","","",""
"LongMethod","1","0.83314057811166","","0.723082060212825","0.0764305177299937","","","","0.0715653438656798","","0.950571120672381","","0.958506306029974","1"
"LongParameterList","102","0.0762786942485411","","0.046563809749048","5.49250800758188e-13","","","0.206023879709331","","","0.423042862070377","","0.260377012851997","0.842526013377106"
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","5","0.63494371126824","","0.426567231847573","0.724898844512444","","","0.904182830495236","0.96342917335974","","","","2.50745562360093e-205","2.31564436754666e-116"
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","4","0.671282129862319","","0.30465481434938","0.956174316197961","","","0.914820840644657","0.782268308955583","","5.76242865416305e-109","","","5.22399279371678e-145"
"SwissArmyKnife","1","0.83314057811166","","0.723082060212825","0.499243764701878","","","0.961495534035614","0.653459257654509","","1.06941296422519e-49","","1.23421021556166e-65",""
