"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","1147","","","0.00650973554199361","0.0559877362296717","","","","0.0659324159324159","","","","0.0004359197907585",""
"Blob_0","1151","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","1148","0.00476190476190476","","","0.0559389664245936","","","","0.0658749835143563","","","","0.000435540069686411",""
"ComplexClass_0","1114","0.00426391382405745","","0.00605924596050269","","","","","0.0595596093015303","","","","0.000448833034111311",""
"LargeClass_0","1151","","","","","","","","","","","","",""
"LazyClass_0","1151","","","","","","","","","","","","",""
"LongMethod_0","1151","","","","","","","","","","","","",""
"LongParameterList_0","1046","0.00522625876354366","","0.007138304652645","0.0420779082824972","","","","","","","","0.000478011472275335",""
"MessageChains_0","1151","","","","","","","","","","","","",""
"RefusedParentBequest_0","1151","","","","","","","","","","","","",""
"SpaghettiCode_0","1151","","","","","","","","","","","","",""
"SpeculativeGenerality_0","1150","0.0047536231884058","","0.00649275362318841","0.0560735653235653","","","","0.0657604183256357","","","","",""
"SwissArmyKnife_0","1151","","","","","","","","","","","","",""
"AntiSingleton_1","4","","","0","0.0666666666666667","","","","0","","","","0",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","3","0","","","0.0888888888888889","","","","0","","","","0",""
"ComplexClass_1","37","0.0193693693693694","","0.0193693693693694","","","","","0.250677738177738","","","","0",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","0","","","","","","","","","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","105","0","","0","0.194962933891505","","","","","","","","0",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","0","","","","","","","","","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","1","0","","0","0","","","","0","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
