"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","3","","","","-0.35647143890094","","0.00216919739696312","","0.0759219088937093","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","0","","","","","","","","","","","","",""
"ComplexClass","24","-0.0369318181818182","","","","","0.00227272727272727","","-0.131818181818182","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","9","0.00659340659340659","","","0.331868131868132","","","","0.0769230769230769","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","19","0.00674157303370787","","","-0.157894736842105","","0.00224719101123596","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
