"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","3","","","","0.201121816110758","","0.957110630838286","","0.6237073541837","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","0","","","","","","","","","","","","",""
"ComplexClass","24","0.0285058726577344","","","","","0.822898575874872","","0.0175647126904722","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","9","0.814143527829357","","","0.0403097344015766","","","","0.389339170740754","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","19","0.724555326141166","","","0.160962630165552","","0.84480093293879","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
