"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","1","","","","0.0192307692307692","","0.0192307692307692","","0.108974358974359","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","1","","","","0.0192307692307692","","0.0192307692307692","","0.108974358974359","","","","",""
"ComplexClass","3","","","","","","0.0194805194805195","","0.11038961038961","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","3","","","","0.0194805194805195","","","","0.11038961038961","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","11","","","","0.0205479452054795","","0.0205479452054795","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
