"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","1","","","","-0.958661417322835","","","","0.122047244094488","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","0","","","","","","","","","","","","",""
"ComplexClass","14","-0.0676767676767677","","","","","","","0.0454545454545455","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","1","0.00590551181102362","","","0.116141732283465","","","","0.122047244094488","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","12","0.00603621730382294","","","0.0325285043594903","","","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
