"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","17","","","-0.235294117647059","-0.265282583621684","","","","-0.0719434832756632","","-0.221092848904268","","0.00490196078431373",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","11","-0.204379562043796","","","0.093010395930104","","","","0.102189781021898","","-0.0649192656491927","","0.0048661800486618",""
"ComplexClass","69","-0.017812428864102","","-0.0262918279080355","","","","","-0.0455649138781395","","-0.0626754685484483","","0.00523560209424084",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","0","","","","","","","","","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","50","0.017088122605364","","0.00510855683269476","-0.107254150702427","","","","","","-0.131315453384419","","-0.0375478927203065",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","40","-0.0352774274905422","","-0.0476040353089533","-0.367370744010088","","","","-0.190353089533417","","","","-0.0476040353089533",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","2","0.0469314079422383","","0.00240673886883273","0.155234657039711","","","","-0.943441636582431","","-0.892900120336943","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
