"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","3","","","-0.295518207282913","-0.573529411764706","","0.0273109243697479","","0.144957983193277","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","6","-0.151162790697674","","","-0.37737843551797","","0.0274841437632135","","-0.0179704016913319","","","","",""
"ComplexClass","27","-0.0576040642412324","","-0.121271714192068","","","-0.0494100294985251","","0.00303179285480171","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","12","0.019271948608137","","0.0321199143468951","-0.117951463240542","","","","-0.212883654532477","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","29","0.02","","-0.0387739463601533","-0.256628352490421","","-0.0802298850574713","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
