"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","11","","","0.520188139542759","0.112074675402626","","","","0.172479596977895","","","","0.928371993506561",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","17","0.487612985220561","","","0.0307931258725935","","","","0.023530588275349","","","","0.907647780971009",""
"ComplexClass","65","0.0133476443194173","","0.00172674477387946","","","","","1.54092578809664e-09","","","","0.808342213968096",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","0","","","","","","","","","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","172","0.00182315062842289","","0.10638015816917","5.24031178153557e-09","","","","","","","","0.67452495828963",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","1","0.871249850228811","","0.850294350211558","0.59590320088852","","","","0.478545106776862","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
