"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","1241","","","0.0341588695258964","0.135015653108021","","0.00153965695867388","","0.128554840326763","","","","",""
"Blob_0","1266","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","1211","0.0170125608777377","","","0.134564547741147","","0.00157779874955763","","0.128215080591719","","","","",""
"ComplexClass_0","1175","0.0177799278511946","","0.032870936894384","","","0.00162613981762918","","0.126887531795677","","","","",""
"LargeClass_0","1266","","","","","","","","","","","","",""
"LazyClass_0","1242","0.0175732673270223","","0.0365513642001122","0.136847445287979","","","","0.12921965462737","","","","",""
"LongMethod_0","1266","","","","","","","","","","","","",""
"LongParameterList_0","1151","0.017546179451468","","0.0341715200668114","0.131862978525774","","0.00100843986595507","","","","","","",""
"MessageChains_0","1266","","","","","","","","","","","","",""
"RefusedParentBequest_0","1263","0.0172810752336988","","0.0359436218024857","0.134572072088416","","0.00151283791426309","","0.128654640575767","","","","",""
"SpaghettiCode_0","1266","","","","","","","","","","","","",""
"SpeculativeGenerality_0","1266","","","","","","","","","","","","",""
"SwissArmyKnife_0","1266","","","","","","","","","","","","",""
"AntiSingleton_1","25","","","0.120225490196078","0.0964040616246499","","0","","0.118170168067227","","","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","55","0.0222506690403879","","","0.127397449693465","","0","","0.13131542637494","","","","",""
"ComplexClass_1","91","0.0102701406044838","","0.0744334448971234","","","0","","0.147230342717289","","","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","24","0","","0","0","","","","0.0833333333333333","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","115","0.0141769171436691","","0.052742389040343","0.158175989256552","","0.00652173913043478","","","","","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","3","0","","0","0","","0","","0","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
