"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","310","","","0.0219110870360984","0.0457052220199702","","4.41891294741494e-05","","0.0770178773376953","","","","",""
"Blob_0","341","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","315","0.0329836978492198","","","0.0449797423053675","","4.34877147205914e-05","","0.0773826729355096","","","","",""
"ComplexClass_0","329","0.0311884902185045","","0.0202540590898914","","","4.16371736686514e-05","","0.0979618952684285","","","","",""
"LargeClass_0","341","","","","","","","","","","","","",""
"LazyClass_0","340","0.0330094063406987","","0.0224287362191878","0.0707900553711493","","","","0.103212378356918","","","","",""
"LongMethod_0","341","","","","","","","","","","","","",""
"LongParameterList_0","294","0.0279448135600336","","0.0203571905170164","0.0732573688613551","","4.65939800577765e-05","","","","","","",""
"MessageChains_0","341","","","","","","","","","","","","",""
"RefusedParentBequest_0","341","","","","","","","","","","","","",""
"SpaghettiCode_0","341","","","","","","","","","","","","",""
"SpeculativeGenerality_0","341","","","","","","","","","","","","",""
"SwissArmyKnife_0","341","","","","","","","","","","","","",""
"AntiSingleton_1","31","","","0.0268817204301075","0.319354838709677","","0","","0.361827956989247","","","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","26","0.032051282051282","","","0.380769230769231","","0","","0.412179487179487","","","","",""
"ComplexClass_1","12","0.0801820728291317","","0.0801820728291317","","","0","","0.238562091503268","","","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","1","0","","0","0","","","","0","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","47","0.0639877227486739","","0.0349097085642768","0.0538500506585613","","0","","","","","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","0","","","","","","","","","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
