"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","890","","","0.0259920459345182","0.11376626427423","","0.013590471118561","","0.0769924688692299","","","","",""
"Blob_0","916","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","886","0.0190876641392579","","","0.11488340567301","","0.0137458833282761","","0.0764386977229159","","","","",""
"ComplexClass_0","865","0.0168650122284761","","0.0247971389690103","","","0.0130957866796017","","0.074658435128916","","","","",""
"LargeClass_0","916","","","","","","","","","","","","",""
"LazyClass_0","905","0.0189664603512251","","0.0262058057624912","0.115396916725193","","","","0.0779666693427106","","","","",""
"LongMethod_0","916","","","","","","","","","","","","",""
"LongParameterList_0","846","0.0182983899933632","","0.0260603209526937","0.113355403256705","","0.0137653892382025","","","","","","",""
"MessageChains_0","916","","","","","","","","","","","","",""
"RefusedParentBequest_0","916","","","","","","","","","","","","",""
"SpaghettiCode_0","916","","","","","","","","","","","","",""
"SpeculativeGenerality_0","916","","","","","","","","","","","","",""
"SwissArmyKnife_0","916","","","","","","","","","","","","",""
"AntiSingleton_1","26","","","0.0224358974358974","0.173076923076923","","0.00320512820512821","","0.0990384615384615","","","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","30","0.0131944444444444","","","0.132175925925926","","0","","0.112453703703704","","","","",""
"ComplexClass_1","51","0.0533189839820387","","0.044445666801188","","","0.016686218647003","","0.1278186452373","","","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","11","0.012987012987013","","0","0.11979686979687","","","","0.048951048951049","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","70","0.0261009403761505","","0.0238460384153661","0.140761486412747","","0.00761904761904762","","","","","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","0","","","","","","","","","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
