"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","378","","0.00485008818342152","","0.152088584400323","","","","0.0526685735717911","","","","",""
"Blob_0","419","0.0390649720984397","","","0.172889479784079","","","","0.0595178994377472","","","","",""
"ClassDataShouldBePrivate_0","420","0.0397656110537609","0.00674603174603175","","0.173668314356022","","","","0.0593761901533716","","","","",""
"ComplexClass_0","389","0.0379499010695693","0.006426735218509","","","","","","0.0624663462455247","","","","",""
"LargeClass_0","421","","","","","","","","","","","","",""
"LazyClass_0","421","","","","","","","","","","","","",""
"LongMethod_0","421","","","","","","","","","","","","",""
"LongParameterList_0","410","0.0398929319442074","0.00691056910569106","","0.175690527492569","","","","","","","","",""
"MessageChains_0","421","","","","","","","","","","","","",""
"RefusedParentBequest_0","421","","","","","","","","","","","","",""
"SpaghettiCode_0","421","","","","","","","","","","","","",""
"SpeculativeGenerality_0","421","","","","","","","","","","","","",""
"SwissArmyKnife_0","421","","","","","","","","","","","","",""
"AntiSingleton_1","43","","0.0232558139534884","","0.359330398283887","","","","0.11695997800649","","","","",""
"Blob_1","2","0.166666666666667","","","0.25","","","","0","","","","",""
"ClassDataShouldBePrivate_1","1","0","0","","0","","","","0","","","","",""
"ComplexClass_1","32","0.0605951602036603","0.0104166666666667","","","","","","0.0199559742158426","","","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","0","","","","","","","","","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","11","0.031404958677686","0","","0.0825068870523416","","","","","","","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","0","","","","","","","","","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
