"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","608","","","","","","","","","","","","",""
"Blob_0","608","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","607","","","","0.102305176975688","","","","0.0520449850351004","","0.00741350906095552","","",""
"ComplexClass_0","564","","","0.00236406619385343","","","","","0.0532660700213892","","0.00797872340425532","","",""
"LargeClass_0","608","","","","","","","","","","","","",""
"LazyClass_0","608","","","","","","","","","","","","",""
"LongMethod_0","608","","","","","","","","","","","","",""
"LongParameterList_0","585","","","0.00227920227920228","0.102534317534318","","","","","","0.00769230769230769","","",""
"MessageChains_0","608","","","","","","","","","","","","",""
"RefusedParentBequest_0","604","","","0.0022075055187638","0.102813315271925","","","","0.0523034866164005","","","","",""
"SpaghettiCode_0","608","","","","","","","","","","","","",""
"SpeculativeGenerality_0","608","","","","","","","","","","","","",""
"SwissArmyKnife_0","608","","","","","","","","","","","","",""
"AntiSingleton_1","0","","","","","","","","","","","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","1","","","","0","","","","0","","0","","",""
"ComplexClass_1","44","","","0","","","","","0.0352100550964187","","0","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","0","","","","","","","","","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","23","","","0","0.0920289855072464","","","","","","0","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","4","","","0","0","","","","0","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
