"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","2420","","","0.00550425200622829","0.0796382910665007","","","","0.179302383118648","","0.000647382920110193","","",""
"Blob_0","2425","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","2407","0.0214380510547939","","","0.080068410627724","","","","0.179086733339065","","0.000650879379587315","","",""
"ComplexClass_0","2275","0.0225940170940171","","0.00576716037585603","","","","","0.168988021025543","","0.000688644688644689","","",""
"LargeClass_0","2425","","","","","","","","","","","","",""
"LazyClass_0","2425","","","","","","","","","","","","",""
"LongMethod_0","2423","0.021296487366442","","0.00549743700168075","0.0796772586521936","","","","0.179365841441929","","0.000646581372953639","","",""
"LongParameterList_0","1935","0.0261950904392765","","0.00335917312661499","0.0707656530315292","","","","","","0.000103359173126615","","",""
"MessageChains_0","2425","","","","","","","","","","","","",""
"RefusedParentBequest_0","2423","0.021296487366442","","0.00549743700168075","0.0796772586521936","","","","0.178677988917511","","","","",""
"SpaghettiCode_0","2425","","","","","","","","","","","","",""
"SpeculativeGenerality_0","2425","","","","","","","","","","","","",""
"SwissArmyKnife_0","2425","","","","","","","","","","","","",""
"AntiSingleton_1","5","","","0","0.0666666666666667","","","","0.138333333333333","","0","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","18","0","","","0.0185185185185185","","","","0.196759259259259","","0","","",""
"ComplexClass_1","150","0.00133333333333333","","0.00133333333333333","","","","","0.33437123987124","","0","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","0","","","","","","","","","","","","",""
"LongMethod_1","2","0","","0","0","","","","0","","0","","",""
"LongParameterList_1","490","0.00186507936507937","","0.013918958887903","0.114543794078074","","","","","","0.0027891156462585","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","2","0","","0","0","","","","0.833333333333333","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
