"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","13","","","57.7445717241397","1.60007339989534","","0","","0.368372572406042","","0","","0",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","21","57.7445717241453","","","0.952926441089248","","0","","0.463863887235599","","0","","0",""
"ComplexClass","53","1.60007339989534","","0.952926441089228","","","0","","2.64812326792424","","0","","0",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","49","0","","0","0","","","","0","","0","","0",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","195","0.368372572406042","","0.463863887235599","2.64812326792424","","0","","","","0","","0",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","2","0","","0","0","","0","","0","","","","Inf",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","1","0","","0","0","","0","","0","","Inf","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
