"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","13","","","2.51930908679782e-11","0.00161631175637039","","1","","1","","1","","1",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","16","2.51930908679782e-11","","","0.00458465600352247","","1","","0.0643902426315766","","1","","1",""
"ComplexClass","90","0.00161631175637039","","0.00458465600352247","","","0.107395804075631","","0.0470562442939931","","0.0324256821644076","","0.0742574257425743",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","38","1","","1","0.107395804075631","","","","1","","0.273676567034516","","1",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","5","1","","0.064390242631577","0.0470562442939931","","1","","","","1","","1",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","10","1","","1","0.0324256821644076","","0.273676567034517","","1","","","","0.00825082508250826",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","1","1","","1","0.0742574257425731","","1","","1","","0.00825082508250824","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
