"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","461","","","","0.184118297017182","","0.00216919739696312","","0.0313984723542078","","","","",""
"Blob_0","464","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","464","","","","","","","","","","","","",""
"ComplexClass_0","440","0.000917832167832168","","","","","0.00227272727272727","","0.0303825593598321","","","","",""
"LargeClass_0","464","","","","","","","","","","","","",""
"LazyClass_0","455","0.000931094800097085","","","0.188744032802024","","","","0.0318125181434941","","","","",""
"LongMethod_0","464","","","","","","","","","","","","",""
"LongParameterList_0","445","0.000952018278750952","","","0.183060378108437","","0.00224719101123596","","","","","","",""
"MessageChains_0","464","","","","","","","","","","","","",""
"RefusedParentBequest_0","464","","","","","","","","","","","","",""
"SpaghettiCode_0","464","","","","","","","","","","","","",""
"SpeculativeGenerality_0","464","","","","","","","","","","","","",""
"SwissArmyKnife_0","464","","","","","","","","","","","","",""
"AntiSingleton_1","3","","","","0.333333333333333","","0","","0","","","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","0","","","","","","","","","","","","",""
"ComplexClass_1","24","0.000825082508250825","","","","","0","","0.0460987348734873","","","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","9","0","","","0","","","","0","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","19","0","","","0.232456140350877","","0","","","","","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","0","","","","","","","","","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
