"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","5","","","0.848231441845299","0.824416871093505","","","","0.796662688911881","","0.922206708672895","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","18","0.398193419884104","","","0.227994076216206","","","","0.680762048314567","","0.848230472158978","","",""
"ComplexClass","150","0.0371132374303179","","0.907167134645395","","","","","3.119096165575e-13","","0.566051016203048","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","0","","","","","","","","","","","","",""
"LongMethod","2","0.779992181575188","","0.905336486008557","0.543221498415992","","","","0.362394111560817","","0.95385529170896","","",""
"LongParameterList","490","0.000100094175454215","","1.5015335903959e-05","3.21929486451179e-11","","","","","","0.000857792074006111","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","2","0.779992181575188","","0.905336486008557","0.543221498415992","","","","0.0109068755285303","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
