"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","271","","","","","","","","","","","","",""
"Blob_0","271","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","268","","","","0.0555750737653723","","0.0243825515280739","","0.0679948471926084","","","","",""
"ComplexClass_0","251","","","0.0189907038512616","","","0.0260339594004933","","0.0703946120280782","","","","",""
"LargeClass_0","271","","","","","","","","","","","","",""
"LazyClass_0","266","","","0.0179197994987469","0.0559929314628563","","","","0.0614885427855353","","","","",""
"LongMethod_0","271","","","","","","","","","","","","",""
"LongParameterList_0","257","","","0.0185473411154345","0.0552516549598262","","0.022994256068186","","","","","","",""
"MessageChains_0","271","","","","","","","","","","","","",""
"RefusedParentBequest_0","271","","","","","","","","","","","","",""
"SpaghettiCode_0","271","","","","","","","","","","","","",""
"SpeculativeGenerality_0","271","","","","","","","","","","","","",""
"SwissArmyKnife_0","271","","","","","","","","","","","","",""
"AntiSingleton_1","0","","","","","","","","","","","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","3","","","","0","","0","","0","","","","",""
"ComplexClass_1","20","","","0","","","0","","0.0276785714285714","","","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","5","","","0","0","","","","0.373333333333333","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","14","","","0","0.0496031746031746","","0.0446428571428571","","","","","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","0","","","","","","","","","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
