"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","26","","","207.153467303495","0.672224754823962","","0","","3.01637076189721","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","30","207.153467303495","","","3.643147502851","","0","","1.90973376817585","","","","",""
"ComplexClass","51","0.672224754823994","","3.64314750285086","","","0","","2.81954569286019","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","11","0","","0","0","","","","1.21131822457158","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","70","3.01637076189711","","1.90973376817585","2.81954569286014","","1.21131822457162","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
