"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","25","","27.381373780235","194.208390004267","6.16348729413717","","0","","0.897534020881598","","6.33395456712451","","0",""
"Blob","4","27.3813737802464","","0","18.8535924929267","","8.59772401131129","","0","","0","","0",""
"ClassDataShouldBePrivate","38","194.208390004267","0","","2.2353300988366","","0","","0.771981070391922","","0","","0",""
"ComplexClass","103","6.1634872941374","18.8535924929329","2.23533009883671","","","0","","4.74222316528678","","3.13891991667358","","0",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","76","0","8.59772401131029","0","0","","","","0","","7.1992082307942","","0",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","266","0.897534020881569","0","0.771981070391922","4.74222316528678","","0","","","","0","","0",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","14","6.33395456712664","0","0","3.13891991667407","","7.1992082307942","","0","","","","Inf",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","1","0","0","0","0","","0","","0","","Inf","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
