"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","20","","","4.30513347755352e-16","1.09730775353879e-06","","0.645477153125587","","0.000721354664320875","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","7","7.26056041230565e-10","","","0.000167903220225125","","0.539052799494853","","0.00398068906887331","","","","",""
"ComplexClass","15","0.0715404846483617","","0.438928264973499","","","0.872519572189279","","0.0674606154094058","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","11","0.748207689152602","","0.927355103099911","0.447292654145997","","","","0.594277110507574","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","42","0.151572360836657","","0.198823403549058","0.324709838795444","","0.947378010658818","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
