"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","12","","","0.00108832022947764","0.0205258231410876","","1","","0.614123889173309","","","","1",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","16","0.00108832022947764","","","0.198814456207551","","1","","0.0449590225701473","","","","1",""
"ComplexClass","44","0.0205258231410877","","0.198814456207552","","","1","","0.00329840820483229","","","","1",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","17","1","","1","1","","","","0.388183050808262","","","","1",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","75","0.61412388917331","","0.0449590225701474","0.0032984082048323","","0.388183050808262","","","","","","1",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","1","1","","1","1","","1","","1","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
