"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","8","","","2.31509593213272e-06","0.300201922334658","","1","","1","","1","","1",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","9","2.31509593213268e-06","","","0.00556811859510953","","1","","1","","1","","1",""
"ComplexClass","100","0.300201922334659","","0.00556811859510948","","","1","","0.053406295992645","","1","","0.163327378355412",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","21","1","","1","1","","","","1","","1","","1",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","20","1","","1","0.053406295992645","","1","","","","0.0512161742165368","","1",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","6","1","","1","1","","1","","0.0512161742165365","","","","1",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","4","1","","1","0.163327378355414","","1","","1","","1","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
