"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","11","","","4.35548232211934","14.3398315550775","","","","3.35302688944874","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","7","4.3554823221193","","","8.77386085064947","","","","0","","","","",""
"ComplexClass","6","14.3398315550765","","8.77386085064938","","","","","9.04346750085221","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","0","","","","","","","","","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","30","3.35302688944874","","0","9.04346750085221","","","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
