"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","10","","","-0.123305084745763","-0.027683615819209","","","","0.115254237288136","","0.00564971751412429","","0.00706214689265537",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","24","-0.0452089337175792","","","-0.146313640730067","","","","0.0665826128722382","","0.00576368876080692","","-0.0357829010566763",""
"ComplexClass","60","-0.0660334346504559","","-0.0836626139817629","","","","","-0.0089159067882472","","-0.0120314083080041","","0.00759878419452888",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","0","","","","","","","","","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","30","-0.027422480620155","","-0.0805232558139535","-0.098546511627907","","","","","","0.00581395348837209","","-0.097093023255814",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","2","0.0195530726256983","","0.0418994413407821","-0.243715083798883","","","","0.134078212290503","","","","0.00349162011173184",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","1","0.0390516039051604","","-0.859135285913529","0.347280334728033","","","","-0.905160390516039","","0.00557880055788006","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
