"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","52","","","-0.008792242564585","0.00587958607714017","","0.0282220131702728","","0.118423909110645","","","","0.00188146754468485",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","20","0.0283561643835616","","","-0.0411415525114155","","0.0273972602739726","","0.0722374429223744","","","","0.00182648401826484",""
"ComplexClass","75","-0.385910256410256","","-0.269987179487179","","","0.000307692307692307","","-0.321320512820513","","","","0.00192307692307692",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","53","0.166666666666667","","0.107344632768362","0.214014142060193","","","","0.200671570195075","","","","0.00188323917137476",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","253","-0.182097887989142","","-0.149303485780839","-0.307552983685335","","-0.00612143833166732","","","","","","0.00232018561484919",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","2","0.0795148247978437","","0.0512129380053908","0.136567834681042","","0.0134770889487871","","0.233153638814016","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
