"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","816","","","0","0.127568097243076","","","","0.0450177557784456","","0.0637353035943722","","0.00184309835045129",""
"Blob_0","833","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","822","0.026231153531855","","","0.129745312305875","","","","0.0461381993020958","","0.0648442530255182","","0.00182964507782026",""
"ComplexClass_0","764","0.0300637989211794","","0.00196335078534031","","","","","0.0451900909109324","","0.0647928533072512","","0.00196854483503698",""
"LargeClass_0","833","","","","","","","","","","","","",""
"LazyClass_0","833","","","","","","","","","","","","",""
"LongMethod_0","833","","","","","","","","","","","","",""
"LongParameterList_0","783","0.030422554868502","","0.00200936568752661","0.127153522830129","","","","","","0.0629931657198579","","0.000324352814774271",""
"MessageChains_0","833","","","","","","","","","","","","",""
"RefusedParentBequest_0","793","0.0277108532356661","","9.24758301807482e-05","0.121563650901334","","","","0.0398038949750462","","","","0.000320262615344583",""
"SpaghettiCode_0","833","","","","","","","","","","","","",""
"SpeculativeGenerality_0","831","0.0295571699195967","","0.00189330124348175","0.13014518256971","","","","0.0440340150336816","","0.0643425302691247","","",""
"SwissArmyKnife_0","833","","","","","","","","","","","","",""
"AntiSingleton_1","17","","","0.0925490196078431","0.238534080298786","","","","0.0700653594771242","","0.164351073762838","","0",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","11","0.272727272727273","","","0.136363636363636","","","","0","","0.136363636363636","","0",""
"ComplexClass_1","69","0.0230908090928081","","0.00106280193236715","","","","","0.0492807300053677","","0.07681501536574","","0",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","0","","","","","","","","","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","50","0.0148229548229548","","0","0.171788766788767","","","","","","0.109566544566545","","0.025",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","40","0.0646825396825397","","0.0375","0.293766788766789","","","","0.159027777777778","","","","0.03125",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","2","0","","0","0","","","","0.666666666666667","","0.666666666666667","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
