"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","17","","","","","","","","","","","","",""
"Blob_0","17","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","17","","","","","","","","","","","","",""
"ComplexClass_0","17","","","","","","","","","","","","",""
"LargeClass_0","17","","","","","","","","","","","","",""
"LazyClass_0","10","","","","","","","","","","","","",""
"LongMethod_0","17","","","","","","","","","","","","",""
"LongParameterList_0","17","","","","","","","","","","","","",""
"MessageChains_0","17","","","","","","","","","","","","",""
"RefusedParentBequest_0","17","","","","","","","","","","","","",""
"SpaghettiCode_0","17","","","","","","","","","","","","",""
"SpeculativeGenerality_0","17","","","","","","","","","","","","",""
"SwissArmyKnife_0","17","","","","","","","","","","","","",""
"AntiSingleton_1","0","","","","","","","","","","","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","0","","","","","","","","","","","","",""
"ComplexClass_1","0","","","","","","","","","","","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","7","","","","","","","","","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","0","","","","","","","","","","","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","0","","","","","","","","","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
