"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","2","","","","0.464466892339063","","0.646918162931577","","0.434293065343397","","0.861451241318416","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","0","","","","","","","","","","","","",""
"ComplexClass","17","0.608959256944676","","","","","0.529929011454619","","0.396023185018225","","0.573884192930184","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","17","0.608959256944676","","","0.11108824885605","","","","0.142831207200856","","0.573884192930184","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","44","0.068234625468245","","","0.0291650904751626","","0.191624797353211","","","","8.98937945296809e-05","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","4","0.815098530427939","","","0.297790204410981","","0.512653426557792","","0.00168233517841513","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
