"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","2285","","","0.00503618555040874","0.0699069412364704","","0.0171424842103179","","0.0100765386529656","","0.00306345733041575","","0.00545179838396469",""
"Blob_0","2293","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","2284","0.010808376411485","","","0.0692625630729721","","0.0171499896762594","","0.0100809504474722","","0.00306479859894921","","0.00545418533597168",""
"ComplexClass_0","2193","0.0103942841117944","","0.00369707431950934","","","0.0174146520247751","","0.00970079177094816","","0.00319197446420429","","0.00558931112966681",""
"LargeClass_0","2293","","","","","","","","","","","","",""
"LazyClass_0","2272","0.0108654629066161","","0.00506500175294189","0.0700795308356815","","","","0.00982924017569073","","0.00308098591549296","","0.00548299265288702",""
"LongMethod_0","2293","","","","","","","","","","","","",""
"LongParameterList_0","2273","0.0108606826765648","","0.0050627734195706","0.0688547634491208","","0.0169213563956195","","","","0.00263968323801144","","0.00548058042558702",""
"MessageChains_0","2293","","","","","","","","","","","","",""
"RefusedParentBequest_0","2287","0.0107941983925806","","0.0050317813654062","0.0703960183903228","","0.017127492969207","","0.00984909961610253","","","","0.00544703074217722",""
"SpaghettiCode_0","2293","","","","","","","","","","","","",""
"SpeculativeGenerality_0","2289","0.0107847670265757","","0.00502738487666404","0.0701264760080724","","0.0171125279251098","","0.0100589300227289","","0.00305810397553517","","",""
"SwissArmyKnife_0","2293","","","","","","","","","","","","",""
"AntiSingleton_1","8","","","0","0.157291666666667","","0","","0","","0","","0",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","9","0","","","0.311111111111111","","0","","0","","0","","0",""
"ComplexClass_1","100","0.0189166666666667","","0.034","","","0.0098024453024453","","0.0175105446833718","","0","","0.002",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","21","0","","0","0.0845238095238095","","","","0.0329931972789116","","0","","0",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","20","0","","0","0.224440836940837","","0.0354166666666667","","","","0.05","","0",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","6","0","","0","0","","0","","0.0833333333333333","","","","0",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","4","0","","0","0.119047619047619","","0","","0","","0","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
