"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","13","","","0.472539732299105","0.479087634667345","","0.147591889825715","","0.78474394366392","","0.167321313963327","","3.92526206759393e-05",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","16","0.568294711952868","","","0.834028474844735","","0.560134953091678","","0.761100530414115","","0.256576684896891","","0.000249833568232237",""
"ComplexClass","90","0.343400650680857","","0.376423020341684","","","0.929086124239768","","0.0325237780528204","","0.00233679028063702","","0.00548577514525857",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","38","0.00698107051809008","","0.214035858019388","0.0502995041397805","","","","0.634510991032085","","0.823312124865053","","0.688539782481356",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","5","0.752249266565258","","0.657885320896918","0.296702323522534","","0.747126182268493","","","","0.742117005234917","","0.889932134147217",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","10","0.0735444295013086","","0.325876823832455","0.0596934574042615","","0.0806952806627955","","0.811520586042902","","","","1.97559993688086e-06",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","1","4.62099469899668e-12","","1.04790733276209e-06","0.11077653621161","","0.889202487022843","","0.947911974261453","","3.67117083692761e-11","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
