"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","379","","","","","","","","","","","","",""
"Blob_0","379","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","345","","","","0.0699914133899612","","0.0276986218290566","","0.0751349984383316","","","","",""
"ComplexClass_0","368","","","0.0575016417443477","","","0.0256655255975908","","0.117570077420985","","","","",""
"LargeClass_0","379","","","","","","","","","","","","",""
"LazyClass_0","372","","","0.0581862408098785","0.105071955440276","","","","0.119984858610348","","","","",""
"LongMethod_0","379","","","","","","","","","","","","",""
"LongParameterList_0","357","","","0.0524828059878922","0.0991918675818982","","0.0250527679302415","","","","","","",""
"MessageChains_0","379","","","","","","","","","","","","",""
"RefusedParentBequest_0","379","","","","","","","","","","","","",""
"SpaghettiCode_0","379","","","","","","","","","","","","",""
"SpeculativeGenerality_0","379","","","","","","","","","","","","",""
"SwissArmyKnife_0","379","","","","","","","","","","","","",""
"AntiSingleton_1","0","","","","","","","","","","","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","34","","","","0.449773350200295","","0.00094876660341556","","0.561311406282943","","","","",""
"ComplexClass_1","11","","","0.0743646138807429","","","0.0130335614206582","","0.158215798538379","","","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","7","","","0.0476190476190476","0.0503663003663004","","","","0.0531135531135531","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","22","","","0.147375144405936","0.183083399982227","","0.0292929292929293","","","","","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","0","","","","","","","","","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
