"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","0","","","","","","","","","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","34","","","","1.25277601835661e-09","","0.0332161975549421","","2.25679358073585e-15","","","","",""
"ComplexClass","11","","","0.289076929800064","","","0.942705746551181","","0.0062620127894812","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","7","","","0.993195915954592","0.752517494132795","","","","0.670067222033866","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","22","","","0.00335597285094968","0.154306967225538","","0.913971895281276","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
