"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","0","","","","","","","","","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","34","","","","-0.519352088661552","","0.13768115942029","","-0.686786018755328","","","","",""
"ComplexClass","11","","","-0.115118577075099","","","-0.00815217391304348","","-0.403409090909091","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","7","","","0.00153609831029187","0.0576036866359447","","","","0.0787250384024578","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","22","","","-0.228291316526611","-0.148968678380443","","0.00865800865800867","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
