"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","5","","","0.0678175092478422","-0.192108508014797","","0.0160295930949445","","-0.125524044389642","","","","0.00123304562268804",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","31","0.0178343949044586","","","0.0429833573042942","","0.0165605095541401","","-0.274953770289706","","","","0.00127388535031847",""
"ComplexClass","52","-0.0424637535239629","","0.0121073298429319","","","-0.00327225130890052","","-0.366618002416432","","","","0.00130890052356021",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","24","0.0176767676767677","","0.0694444444444444","0.115319865319865","","","","0.225115740740741","","","","0.00126262626262626",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","135","-0.0235927557513461","","-0.110523739598629","-0.311546201120357","","0.0103225104693533","","","","","","0.00146842878120411",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","1","0.0171779141104294","","0.0674846625766871","0.203680981595092","","0.0159509202453988","","0.30920245398773","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
