"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","57","","","-0.0337954829017391","0.0958228299340514","","","","0.0678264965752553","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","180","-0.0198463940583196","","","0.0304785415875427","","","","0.0395640798413301","","","","",""
"ComplexClass","152","0.00805741806602188","","0.00180234973001839","","","","","-0.151847346664293","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","0","","","","","","","","","","","","",""
"LongMethod","1","0.0206258890469417","","0.0721906116642959","0.126955903271693","","","","0.17923186344239","","","","",""
"LongParameterList","352","-0.00870742676665066","","0.0165837058106461","-0.106122557349193","","","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
