"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","0","","","","","","","","","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","6","","","","0.469132133801741","","0.840765194544992","","0.412027353927521","","","","",""
"ComplexClass","33","","","0.352665745117221","","","0.616787235789111","","0.00117188279204303","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","12","","","0.695986737770086","0.0378659818849165","","","","0.242703349716267","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","26","","","0.55753918749342","0.0146725550843968","","0.659705214582659","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
