"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","555","","","","","","","","","","","","",""
"Blob_0","555","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","549","","","","0.105946240709683","","0.00349119611414693","","0.0361624388167391","","","","",""
"ComplexClass_0","522","","","0.00468256368891578","","","0.00367177522349936","","0.0327798469725172","","","","",""
"LargeClass_0","555","","","","","","","","","","","","",""
"LazyClass_0","543","","","0.00460980069065525","0.107485241527838","","","","0.0365620237760401","","","","",""
"LongMethod_0","555","","","","","","","","","","","","",""
"LongParameterList_0","529","","","0.00473179919664612","0.100689009734624","","0.0036231884057971","","","","","","",""
"MessageChains_0","555","","","","","","","","","","","","",""
"RefusedParentBequest_0","555","","","","","","","","","","","","",""
"SpaghettiCode_0","555","","","","","","","","","","","","",""
"SpeculativeGenerality_0","555","","","","","","","","","","","","",""
"SwissArmyKnife_0","555","","","","","","","","","","","","",""
"AntiSingleton_1","0","","","","","","","","","","","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","6","","","","0.0333333333333333","","0","","0","","","","",""
"ComplexClass_1","33","","","0.0017825311942959","","","0","","0.0830939027495699","","","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","12","","","0","0","","","","0","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","26","","","0","0.196153846153846","","0","","","","","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","0","","","","","","","","","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
