"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","23","","","-0.0540529154027637","0.191397034041119","","0.0135658914728682","","-0.147413211998652","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","21","-0.00478953670443032","","","0.135672837800497","","0.0135396518375242","","0.0472045684811642","","","","",""
"ComplexClass","47","0.0244849712934819","","-0.028790949003715","","","-0.0085064167510976","","-0.0616556906450523","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","21","0.0454545454545455","","0.0357833655705996","0.172054895459151","","","","-0.0424150317767339","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","170","-0.0645795945496843","","-0.0412562313060818","0.0937786640079761","","-0.0122565636424061","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
