"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","240","","","","","","","","","","","","",""
"Blob_0","240","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","238","","","","0.0186741363211951","","0.00315126050420168","","0.0475256769374416","","","","",""
"ComplexClass_0","237","","","","","","0.00316455696202532","","0.046882325363338","","","","",""
"LargeClass_0","240","","","","","","","","","","","","",""
"LazyClass_0","236","","","","0.0188323917137476","","","","0.0479284369114878","","","","",""
"LongMethod_0","240","","","","","","","","","","","","",""
"LongParameterList_0","232","","","","0.0186781609195402","","0.00323275862068966","","","","","","",""
"MessageChains_0","240","","","","","","","","","","","","",""
"RefusedParentBequest_0","240","","","","","","","","","","","","",""
"SpaghettiCode_0","240","","","","","","","","","","","","",""
"SpeculativeGenerality_0","240","","","","","","","","","","","","",""
"SwissArmyKnife_0","240","","","","","","","","","","","","",""
"AntiSingleton_1","0","","","","","","","","","","","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","2","","","","0","","0","","0","","","","",""
"ComplexClass_1","3","","","","","","0","","0.0666666666666667","","","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","4","","","","0","","","","0","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","8","","","","0.0138888888888889","","0","","","","","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","0","","","","","","","","","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
