"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","5","","","187.430316024971","3.52556984642186","","0","","0","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","5","187.430316024971","","","3.52556984642186","","0","","0","","","","",""
"ComplexClass","21","3.52556984642186","","3.52556984642186","","","0","","7.71989002911005","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","8","0","","0","0","","","","0","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","9","0","","0","7.71989002911005","","0","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
