"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","2","","","2.18574072539986e-52","0.537253485815451","","0.870758452893468","","0.685871460704756","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","2","2.18574072539986e-52","","","0.537253485815451","","0.870758452893468","","0.685871460704756","","","","",""
"ComplexClass","32","0.156647162614457","","0.156647162614457","","","0.470582578991069","","1.85721196415392e-05","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","5","0.842303716762364","","0.842303716762364","0.198999620511382","","","","0.517617443174432","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","8","0.796823227337985","","0.796823227337985","0.685692224034629","","0.729027335757908","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
