"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","655","","","0.00137240416974473","0.120130321298699","","0.0175272797601042","","0.192909097959444","","","","",""
"Blob_0","656","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","654","0.00055900825359245","","","0.120314006805272","","0.0175540798820615","","0.192439540005254","","","","",""
"ComplexClass_0","622","0.0005877675206583","","0.00144521660961864","","","0.0183567013550936","","0.190036215963909","","","","",""
"LargeClass_0","656","","","","","","","","","","","","",""
"LazyClass_0","653","0.000559864315236543","","0.00137660755158162","0.120306830705433","","","","0.193499937463148","","","","",""
"LongMethod_0","656","","","","","","","","","","","","",""
"LongParameterList_0","531","6.07496506895085e-05","","0.000688496041147763","0.120124348257412","","0.020560957142878","","","","","","",""
"MessageChains_0","656","","","","","","","","","","","","",""
"RefusedParentBequest_0","656","","","","","","","","","","","","",""
"SpaghettiCode_0","656","","","","","","","","","","","","",""
"SpeculativeGenerality_0","656","","","","","","","","","","","","",""
"SwissArmyKnife_0","656","","","","","","","","","","","","",""
"AntiSingleton_1","1","","","0","0","","0","","0.5","","","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","2","0","","","0","","0","","0.5","","","","",""
"ComplexClass_1","34","0","","0","","","0.00183823529411765","","0.25449802452601","","","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","3","0","","0","0.0416666666666667","","","","0.166666666666667","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","125","0.00266666666666667","","0.00426666666666667","0.119194652207696","","0.0045","","","","","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","0","","","","","","","","","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
