"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","0","","","","","","","","","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","34","","","","1.01511253205866","","0","","2.41452593245889","","","","",""
"ComplexClass","11","","","1.01511253205862","","","0","","25.6750661668427","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","7","","","0","0","","","","0","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","22","","","2.41452593245887","25.6750661668415","","0","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
