"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","1956","","0.00102249488752556","0.00639145379004169","0.0608327804082227","","","","0.0321663278240872","","0.00186605316973415","","",""
"Blob_0","1959","0.00133019411944268","","0.00638166595881651","0.0603020804601025","","","","0.0321170685165465","","0.0018631955079122","","",""
"ClassDataShouldBePrivate_0","1941","0.00134252976815467","0.00103039670273055","","0.0603583643200156","","","","0.0318997100586886","","0.00188047398248326","","",""
"ComplexClass_0","1807","0.00141441631432662","0.000553403431101273","0.00611834547868744","","","","","0.0289113976104491","","0.00195843325339728","","",""
"LargeClass_0","1961","","","","","","","","","","","","",""
"LazyClass_0","1961","","","","","","","","","","","","",""
"LongMethod_0","1961","","","","","","","","","","","","",""
"LongParameterList_0","1882","0.00138461757703943","0.00106269925611052","0.00611141530994769","0.0580109356090042","","","","","","0.0019394261424017","","",""
"MessageChains_0","1961","","","","","","","","","","","","",""
"RefusedParentBequest_0","1959","0.00133019411944268","0.00102092904543134","0.00638166595881651","0.060710452078275","","","","0.0321170685165465","","","","",""
"SpaghettiCode_0","1961","","","","","","","","","","","","",""
"SpeculativeGenerality_0","1961","","","","","","","","","","","","",""
"SwissArmyKnife_0","1961","","","","","","","","","","","","",""
"AntiSingleton_1","5","","0","0","0.0285714285714286","","","","0","","0","","",""
"Blob_1","2","0","","0","0.5","","","","0","","0","","",""
"ClassDataShouldBePrivate_1","20","0","0","","0.0988095238095238","","","","0.05","","0","","",""
"ComplexClass_1","154","0.000324675324675325","0.00649350649350649","0.00938852813852814","","","","","0.0693145567651497","","0.000721500721500722","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","0","","","","","","","","","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","79","0","0","0.0126582278481013","0.12601512411639","","","","","","0","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","2","0","0","0","0.1","","","","0","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
