"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","5","","0","165.455249800447","0","","","","0","","0","","",""
"Blob","2","0","","0","11.7690080574943","","","","0","","0","","",""
"ClassDataShouldBePrivate","20","165.455249800383","0","","2.98241195229095","","","","1.25692044094603","","0","","",""
"ComplexClass","154","0","11.7690080574971","2.98241195229097","","","","","4.41623878098108","","0","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","0","","","","","","","","","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","79","0","0","1.2569204409459","4.41623878098108","","","","","","0","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","2","0","0","0","0","","","","0","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
