"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","3","","","0.904723705692579","0.86568022161399","","0.83962731100334","","0.976611684290918","","8.14378850163057e-35","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","3","0.839627442531935","","","0.316984466560286","","0.83962731100334","","0.514992226523218","","0.946198564040767","","",""
"ComplexClass","49","0.106728845266127","","0.596350936864802","","","0.00461593744600317","","0.00066755831628751","","0.739601842034716","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","25","0.545158750296725","","0.710083381263804","0.197260817962563","","","","0.0026394111307388","","0.816624708042961","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","113","0.748917843659226","","0.602179687242502","0.00890548200556989","","0.746114394930808","","","","0.597867508652297","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","2","3.79142830621367e-09","","0.92495836280149","0.414487974650011","","0.870540861767166","","0.257669496915033","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","2","0.870540968454018","","0.92495836280149","0.414487974650011","","0.870540861767166","","0.257669496915033","","0.960471934587798","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
