"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","342","","0","37.7639606069573","3.37330816077217","","0","","2.02583225106323","","","","",""
"Blob","2","0","","0","14.0957254557669","","0","","0","","","","",""
"ClassDataShouldBePrivate","160","37.7639606069573","0","","4.8134762479715","","0","","2.78732042075552","","","","",""
"ComplexClass","241","3.37330816077217","14.0957254557669","4.8134762479715","","","0","","3.09117421521743","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","183","0","0","0","0","","","","0.100965825459352","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","179","2.02583225106319","0","2.78732042075545","3.09117421521742","","0.100965825459306","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
