"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","342","","1","4.12348471718543e-90","8.31771140262035e-12","","1.36162541207547e-08","","0.00143017782176776","","","","",""
"Blob","2","1","","1","0.12835750914417","","1","","1","","","","",""
"ClassDataShouldBePrivate","160","4.12348471718532e-90","1","","3.95944086054414e-12","","0.000326369098187737","","0.000255833276265736","","","","",""
"ComplexClass","241","8.31771140262036e-12","0.12835750914417","3.95944086054415e-12","","","4.54212817546217e-06","","1.27071030292401e-06","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","183","1.36162541207547e-08","1","0.000326369098187737","4.54212817546216e-06","","","","0.0013621358081137","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","179","0.00143017782176776","1","0.000255833276265737","1.27071030292402e-06","","0.0013621358081137","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
