"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","0","","","","","","","","","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","1","","","","0.358078602620087","","0.00655021834061135","","0.296943231441048","","","","",""
"ComplexClass","25","","","0.00230414746543779","","","-0.0352073732718894","","-0.33741935483871","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","2","","","0.00109409190371991","-0.24398249452954","","","","-0.306345733041575","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","18","","","0.00226757369614512","-0.275762156714538","","-0.0507684555303603","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
