"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","7","","","0.06","0.0819047619047619","","0.00666666666666667","","-0.105714285714286","","0.0533333333333333","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","4","0.0833333333333333","","","0.161764705882353","","0.00490196078431373","","-0.179738562091503","","0.0392156862745098","","",""
"ComplexClass","9","0.00750750750750751","","0.0608108108108108","","","0.00675675675675676","","-0.595345345345345","","0.0540540540540541","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","1","0.108974358974359","","0.0576923076923077","0.211538461538462","","","","0.314102564102564","","0.0512820512820513","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","31","0.0227854582693292","","-0.00665642601126472","-0.0783410138248848","","0.00793650793650794","","","","0.0634920634920635","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","5","0.111842105263158","","0.0592105263157895","0.217105263157895","","0.00657894736842105","","0.322368421052632","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
