"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","150","","","0.0225","0.12234126984127","","0.00666666666666667","","0.183420634920635","","0.0438095238095238","","",""
"Blob_0","157","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","153","0.0590958605664488","","","0.122121070650482","","0.0065359477124183","","0.184181450357921","","0.0429505135387488","","",""
"ComplexClass_0","148","0.0599662162162162","","0.0228040540540541","","","0.00675675675675676","","0.165629021879022","","0.0444015444015444","","",""
"LargeClass_0","157","","","","","","","","","","","","",""
"LazyClass_0","156","0.0579594017094017","","0.0216346153846154","0.119772588522589","","","","0.18598137973138","","0.0421245421245421","","",""
"LongMethod_0","157","","","","","","","","","","","","",""
"LongParameterList_0","126","0.0662698412698413","","0.0242063492063492","0.118981481481481","","0.00793650793650794","","","","0.0521541950113379","","",""
"MessageChains_0","157","","","","","","","","","","","","",""
"RefusedParentBequest_0","152","0.059484649122807","","0.0222039473684211","0.122924498746867","","0.00657894736842105","","0.190875626566416","","","","",""
"SpaghettiCode_0","157","","","","","","","","","","","","",""
"SpeculativeGenerality_0","157","","","","","","","","","","","","",""
"SwissArmyKnife_0","157","","","","","","","","","","","","",""
"AntiSingleton_1","7","","","0","0.0476190476190476","","0","","0.214285714285714","","0","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","4","0","","","0","","0","","0.208333333333333","","0","","",""
"ComplexClass_1","9","0.0185185185185185","","0","","","0","","0.5","","0","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","1","0","","0","0","","","","0","","0","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","31","0.0223118279569892","","0.0104838709677419","0.119124423963134","","0","","","","0","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","5","0","","0","0","","0","","0","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
