"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","7","","","0.51282762145053","0.611690320781038","","0.853100388979009","","0.568685802266177","","0.539329585581758","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","4","0.488976377491957","","","0.305449829784281","","0.90347891371923","","0.559421477281879","","0.650424190835496","","",""
"ComplexClass","9","0.949764445133927","","0.453410520101578","","","0.826495307259687","","0.000268762661463349","","0.481723867656722","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","1","0.743452587019903","","0.826588310086099","0.620010040278747","","","","0.518747243648196","","0.839384111149756","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","31","0.719044177616197","","0.891173604667148","0.344933933410184","","0.631216470589154","","","","0.15293177387377","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","5","0.436293477825773","","0.585129187647321","0.249609898409493","","0.884635668537361","","0.137250217974558","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
