"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","338","","","0.00740796876515666","0.0937500100693877","","","","0.0632088264299803","","0.0434304354422698","","",""
"Blob_0","339","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","327","0.00645354519373246","","","0.0953746281451163","","","","0.0653351172273191","","0.0438720301105622","","",""
"ComplexClass_0","325","0.00803172085646313","","0.00770428751576293","","","","","0.0626217948717949","","0.0451676528599605","","",""
"LargeClass_0","339","","","","","","","","","","","","",""
"LazyClass_0","339","","","","","","","","","","","","",""
"LongMethod_0","339","","","","","","","","","","","","",""
"LongParameterList_0","334","0.00781529724057041","","0.00799568894996892","0.0944613068948151","","","","","","0.0444495624136343","","",""
"MessageChains_0","339","","","","","","","","","","","","",""
"RefusedParentBequest_0","326","0.00647334134463348","","0.00512441751315834","0.0956671883541504","","","","0.0655355316973415","","","","",""
"SpaghettiCode_0","339","","","","","","","","","","","","",""
"SpeculativeGenerality_0","339","","","","","","","","","","","","",""
"SwissArmyKnife_0","339","","","","","","","","","","","","",""
"AntiSingleton_1","1","","","0.166666666666667","0","","","","0","","0.166666666666667","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","12","0.0416666666666667","","","0.0416666666666667","","","","0","","0.0416666666666667","","",""
"ComplexClass_1","14","0","","0.0119047619047619","","","","","0.0723214285714286","","0.0119047619047619","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","0","","","","","","","","","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","5","0","","0","0.0274853801169591","","","","","","0","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","13","0.0384615384615385","","0.0769230769230769","0.0384615384615385","","","","0","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
