"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","202","","","0.0198019801980198","0.0212164073550212","","","","0.0514534145722265","","","","",""
"Blob_0","207","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","202","0.0219471947194719","","","0.0212164073550212","","","","0.0514534145722265","","","","",""
"ComplexClass_0","200","0.0221666666666667","","0.02","","","","","0.0519679487179487","","","","",""
"LargeClass_0","207","","","","","","","","","","","","",""
"LazyClass_0","207","","","","","","","","","","","","",""
"LongMethod_0","207","","","","","","","","","","","","",""
"LongParameterList_0","198","0.0223905723905724","","0.0202020202020202","0.0216450216450216","","","","","","","","",""
"MessageChains_0","207","","","","","","","","","","","","",""
"RefusedParentBequest_0","207","","","","","","","","","","","","",""
"SpaghettiCode_0","207","","","","","","","","","","","","",""
"SpeculativeGenerality_0","207","","","","","","","","","","","","",""
"SwissArmyKnife_0","207","","","","","","","","","","","","",""
"AntiSingleton_1","5","","","0","0","","","","0","","","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","5","0","","","0","","","","0","","","","",""
"ComplexClass_1","7","0","","0","","","","","0","","","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","0","","","","","","","","","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","9","0","","0","0","","","","","","","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","0","","","","","","","","","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
