"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","52","","","0.838800436342996","0.927408783828409","","0.219982028719733","","0.116349585075249","","","","0.756622250434847",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","20","0.732729368792432","","","0.687641678507742","","0.45402395998452","","0.546759204501357","","","","0.852105349782337",""
"ComplexClass","75","1.56509562978545e-18","","1.04211551944049e-13","","","0.987845966787851","","4.15324936992195e-07","","","","0.705865446868628",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","53","0.00126987866426736","","0.0120390794055939","0.000789628141230003","","","","0.00724767883515102","","","","0.754212423366552",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","253","4.16492690472859e-12","","6.17472212457175e-12","2.20204188147392e-21","","0.597225328826573","","","","","","0.44427585572459",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","2","0.541955113749117","","0.635170991488939","0.39502587853858","","0.817069161491204","","0.215048562371233","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
