"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","601","","","0.0108946008696425","0.0372214519446488","","0.000883943427620632","","0.0192434506702394","","","","",""
"Blob_0","604","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","600","0.0020959595959596","","","0.0368668210312232","","0.000885416666666667","","0.0190374278499278","","","","",""
"ComplexClass_0","573","0.00241287217727008","","0.0111776579054066","","","0.000927137870855148","","0.0181477263283546","","","","",""
"LargeClass_0","604","","","","","","","","","","","","",""
"LazyClass_0","600","0.00230429292929293","","0.0113294252044252","0.0372834876978899","","","","0.0192755230880231","","","","",""
"LongMethod_0","604","","","","","","","","","","","","",""
"LongParameterList_0","595","0.00232365673542144","","0.011237889095032","0.0370085590230822","","0.000892857142857143","","","","","","",""
"MessageChains_0","604","","","","","","","","","","","","",""
"RefusedParentBequest_0","604","","","","","","","","","","","","",""
"SpaghettiCode_0","604","","","","","","","","","","","","",""
"SpeculativeGenerality_0","604","","","","","","","","","","","","",""
"SwissArmyKnife_0","604","","","","","","","","","","","","",""
"AntiSingleton_1","3","","","0.0833333333333333","0","","0","","0","","","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","4","0.03125","","","0.0625","","0","","0.0357142857142857","","","","",""
"ComplexClass_1","31","0","","0.0126728110599078","","","0","","0.0376344086021505","","","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","4","0","","0","0","","","","0","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","9","0","","0.0123456790123457","0.0388888888888889","","0","","","","","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","0","","","","","","","","","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
