"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","13","","","0.446403549711375","0.00931095134489047","","0.697888324871954","","0.00066150325314251","","0.68887893431139","","0.814250502742307",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","16","0.334700416955859","","","0.839531373230234","","0.0573962477442634","","0.974916557678896","","0.656290735780283","","0.793654407075186",""
"ComplexClass","103","8.38447885643652e-08","","0.892649032115483","","","0.443154873855912","","1.59963749423759e-08","","0.804588009910339","","0.489104850183483",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","22","0.442392011648518","","0.801205711153409","0.0520643721401867","","","","0.583973517232434","","0.600611617800843","","0.757878623762827",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","88","3.21298551098461e-06","","0.924928010377341","0.0052315499901402","","0.996451940005584","","","","0.939798187854471","","0.296885962911639",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","6","0.691001141774578","","0.637307700263511","0.595007670763534","","0.793658023869975","","0.946505582208256","","","","1.10966202334416e-09",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","1","0.874284245956094","","0.850157879511915","0.592780187179726","","0.919565467361933","","0.0289635389790705","","3.97282425632599e-19","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
